,Year,Parcel,Transect,Code,Cover,Duplicate
1864,2020,IND096,12,SAVE4,2,NA
1865,2020,IND106,2,SATR12,27,NA
1866,2020,IND106,4,SATR12,2,NA
1867,2020,IND106,4,ATTO,32,NA
1868,2020,IND106,4,SAVE4,3,NA
1869,2020,IND106,6,ATTO,25,NA
1870,2020,IND106,6,GLLE3,4,NA
1871,2020,IND106,6,SPAI,3,NA
1872,2020,IND106,8,ATTO,37,NA
1873,2020,IND106,8,ERNA10,9,NA
1874,2020,IND106,10,ATTO,2,NA
1875,2020,IND106,10,SATR12,4,NA
1876,2020,IND106,10,ATPO,16,NA
1877,2020,IND106,12,ATTO,21,NA
1878,2020,IND106,12,SATR12,1,NA
1879,2020,IND106,14,SATR12,3,NA
1880,2020,IND106,14,SAVE4,1,NA
1881,2020,IND106,14,ATCO,1,NA
1882,2020,IND111,2,SPAI,35,NA
1883,2020,IND111,2,ERNA10,8,NA
1884,2020,IND111,2,ATTO,3,NA
1885,2020,IND111,2,DISP,6,NA
1886,2020,IND111,2,GLLE3,2,NA
1887,2020,IND111,4,SPAI,7,NA
1888,2020,IND111,4,ERNA10,9,NA
1889,2020,IND111,4,ATTO,16,NA
1890,2020,IND111,4,DISP,7,NA
1891,2020,IND111,4,GLLE3,4,NA
1892,2020,IND111,6,SPAI,11,NA
1893,2020,IND111,6,ERNA10,15,NA
1894,2020,IND111,6,ATTO,9,NA
1895,2020,IND111,6,DISP,2,NA
1896,2020,IND111,6,GLLE3,1,NA
1897,2020,IND111,8,ATTO,18,NA
1898,2020,IND111,8,ERNA10,7,NA
1899,2020,IND111,8,GLLE3,6,NA
1900,2020,IND111,8,SPAI,8,NA
1901,2020,IND111,10,ATTO,15,NA
1902,2020,IND111,10,DISP,4,NA
1903,2020,IND111,10,ERNA10,1,NA
1904,2020,IND111,10,GLLE3,3,NA
1905,2020,IND111,12,ATTO,13,NA
1906,2020,IND111,12,ATCA2,2,NA
1907,2020,IND111,12,SAEX,4,NA
1908,2020,IND111,12,POFR2,12,NA
1909,2020,IND111,12,DISP,1,NA
1910,2020,IND119,2,SPAI,9,NA
1911,2020,IND119,2,ERNA10,2,NA
1912,2020,IND119,2,ATTO,1,NA
1913,2020,IND119,4,SPAI,2,NA
1914,2020,IND119,4,SAVE4,3,NA
1915,2020,IND119,4,ATCO,1,NA
1916,2020,IND119,4,DISP,1,NA
1917,2020,IND119,6,SPAI,4,NA
1918,2020,IND119,6,SAVE4,2,NA
1919,2020,IND119,6,ATCO,2,NA
1920,2020,IND119,6,ERNA10,4,NA
1921,2020,IND119,6,ASTRA,1,NA
1922,2020,IND119,6,DISP,3,NA
1923,2020,IND119,8,ERNA10,2,NA
1924,2020,IND119,8,ATCO,3,NA
1925,2020,IND119,8,SPAI,6,NA
1926,2020,IND119,8,DISP,2,NA
1927,2020,IND119,8,SAVE4,2,NA
1928,2020,IND119,8,MACA17,2,NA
1929,2020,IND122,2,ATTO,11,NA
1930,2020,IND122,2,ERNA10,5,NA
1931,2020,IND122,2,GLLE3,9,NA
1932,2020,IND122,2,SUMO,1,NA
1933,2020,IND122,2,SAVE4,6,NA
1934,2020,IND122,2,IVAX,3,NA
1935,2020,IND122,4,ATTO,29,NA
1936,2020,IND122,4,ERNA10,7,NA
1937,2020,IND122,4,SAVE4,6,NA
1938,2020,IND122,6,ATTO,14,NA
1939,2020,IND122,6,SAEX,5,NA
1940,2020,IND122,6,ERNA10,14,NA
1941,2020,IND122,6,GLLE3,3,NA
1942,2020,IND122,6,SUMO,1,NA
1943,2020,IND122,8,ATTO,15,NA
1944,2020,IND122,8,ERNA10,4,NA
1945,2020,IND122,8,SUMO,2,NA
1946,2020,IND122,10,GLLE3,5,NA
1947,2020,IND122,10,ATTO,27,NA
1948,2020,IND122,10,SUMO,1,NA
1949,2020,IND122,12,GLLE3,6,NA
1950,2020,IND122,12,ATTO,13,NA
1951,2020,IND122,12,ERNA10,15,NA
1952,2020,IND122,14,ATTO,18,NA
1953,2020,IND122,14,ERNA10,13,NA
1954,2020,IND122,14,SPAI,2,NA
1955,2020,IND122,16,GLLE3,3,NA
1956,2020,IND122,16,ERNA10,18,NA
1957,2020,IND122,16,SAVE4,4,NA
1958,2020,IND122,16,ATTO,20,NA
1959,2020,IND122,16,SPAI,1,NA
1960,2020,IND124,2,ATTO,9,NA
1961,2020,IND124,2,ERNA10,1,NA
1962,2020,IND124,2,ARTR2,8,NA
1963,2020,IND124,2,MACA17,1,NA
1964,2020,IND124,4,ATTO,1,NA
1965,2020,IND124,4,ERNA10,5,NA
1966,2020,IND124,4,ARTR2,18,NA
1967,2020,IND132,2,ATTO,30,NA
1968,2020,IND132,4,ATTO,32,NA
1969,2020,IND132,4,SUMO,2,NA
1970,2020,IND132,4,SAVE4,2,NA
1971,2020,IND132,6,SATR12,3,NA
1972,2020,IND132,6,ATTO,10,NA
1973,2020,IND132,8,ATTO,46,NA
1974,2020,IND132,8,ROWOU,2,NA
1975,2020,IND132,10,ATTO,30,NA
1976,2020,IND133,2,SATR12,5,NA
1977,2020,IND133,2,ATTO,14,NA
1978,2020,IND133,4,SATR12,1,NA
1979,2020,IND133,4,ATPO,15,NA
1980,2020,IND133,6,SATR12,1,NA
1981,2020,IND133,6,ATTO,6,NA
1982,2020,IND133,8,ATTO,23,NA
1983,2020,IND139,2,ATTO,56,NA
1984,2020,IND139,4,ATTO,7,NA
1985,2020,IND139,4,SPAI,12,NA
1986,2020,IND139,4,ERNA10,19,NA
1987,2020,IND139,6,ATTO,4,NA
1988,2020,IND139,6,SPAI,17,NA
1989,2020,IND139,6,ERNA10,23,NA
1990,2020,IND139,6,GLLE3,2,NA
1991,2020,IND139,8,ATTO,4,NA
1992,2020,IND139,8,ATPO,48,NA
1993,2020,IND139,10,SPAI,6,NA
1994,2020,IND139,10,ATTO,16,NA
1995,2020,IND139,10,SUMO,11,NA
1996,2020,IND139,10,SAVE4,6,NA
1997,2020,IND139,12,SPAI,19,NA
1998,2020,IND139,12,DISP,3,NA
1999,2020,IND139,12,JUARL,5,NA
2000,2020,IND139,12,ATTO,1,NA
2001,2020,IND139,12,ROWOU,1,NA
2002,2020,IND139,12,ERNA10,10,NA
2003,2020,IND139,12,SUMO,3,NA
2004,2020,IND139,14,SPAI,2,NA
2005,2020,IND139,14,ATTO,46,NA
2006,2020,IND139,16,SPAI,9,NA
2007,2020,IND139,16,ERNA10,15,NA
2008,2020,IND139,16,ATTO,3,NA
2009,2020,IND139,16,MACA17,1,NA
2010,2020,IND139,16,DISP,1,NA
2011,2020,IND139,18,SPAI,15,NA
2012,2020,IND139,18,ERNA10,3,NA
2013,2020,IND139,18,GLLE3,3,NA
2014,2020,IND139,20,ATTO,40,NA
2015,2020,IND139,22,ERNA10,47,NA
2016,2020,IND139,22,ATPO,1,NA
2017,2020,IND139,24,ATTO,22,NA
2018,2020,IND139,24,ATPO,2,NA
2019,2020,IND151,2,SPAI,32,NA
2020,2020,IND151,2,SAVE4,2,NA
2021,2020,IND151,2,SAEX,4,NA
2022,2020,IND151,4,DISP,10,NA
2023,2020,IND151,4,SPAI,14,NA
2024,2020,IND151,4,SAVE4,4,NA
2025,2020,IND151,4,ERNA10,7,NA
2026,2020,IND151,4,GLLE3,2,NA
2027,2020,IND151,6,DISP,2,NA
2028,2020,IND151,6,SPAI,15,NA
2029,2020,IND151,6,ERNA10,1,NA
2030,2020,IND151,6,LECI4,1,NA
2031,2020,IND151,8,SPAI,25,NA
2032,2020,IND151,8,ERNA10,5,NA
2033,2020,IND151,8,DISP,4,NA
2034,2020,IND151,10,SPAI,8,NA
2035,2020,IND151,10,DISP,6,NA
2036,2020,IND151,12,SPAI,11,NA
2037,2020,IND151,12,ERNA10,8,NA
2038,2020,IND151,12,GLLE3,3,NA
2039,2020,IND151,12,DISP,1,NA
2040,2020,IND151,12,ATTO,1,NA
2041,2020,IND151,14,SPAI,26,NA
2042,2020,IND151,14,ERNA10,6,NA
2043,2020,IND151,14,GLLE3,1,NA
2044,2020,IND151,14,DISP,4,NA
2045,2020,IND151,14,ATTO,4,NA
2046,2020,IND151,14,IVAX,1,NA
2047,2020,IND163,2,ATCO,2,NA
2048,2020,IND163,2,SPAI,7,NA
2049,2020,IND163,2,DISP,1,NA
2050,2020,IND163,4,ATCO,1,NA
2051,2020,IND163,4,SPAI,1,NA
2052,2020,IND163,6,ERNA10,4,NA
2053,2020,IND163,6,ATCO,1,NA
2054,2020,IND163,6,SPAI,7,NA
2055,2020,IND163,6,SAVE4,1,NA
2056,2020,IND163,6,GLLE3,1,NA
2057,2020,IND163,8,SPAI,5,NA
2058,2020,IND163,8,ATCO,2,NA
2059,2020,IND163,8,ERNA10,4,NA
2060,2020,IND163,8,LECI4,1,NA
2061,2020,IND163,10,SPAI,9,NA
2062,2020,IND163,10,ATCO,1,NA
2063,2020,IND163,10,DISP,2,NA
2064,2020,IND163,10,ERNA10,3,NA
2065,2020,IND163,12,SPAI,4,NA
2066,2020,IND163,12,MACA17,1,NA
2067,2020,IND163,12,ATPA3,1,NA
2068,2020,IND163,14,ATCO,1,NA
2069,2020,IND163,14,DISP,1,NA
2070,2020,IND163,14,SPAI,14,NA
2071,2020,IND163,14,STEPH,1,NA
2072,2020,IND163,16,ATTO,1,NA
2073,2020,IND163,16,ATCO,9,NA
2074,2020,IND163,16,SAVE4,7,NA
2075,2020,IND163,16,SPAI,4,NA
2076,2020,IND163,18,ATCO,2,NA
2077,2020,IND163,18,SAVE4,1,NA
2078,2020,IND163,18,DISP,1,NA
2079,2020,IND163,18,ARTR2,7,NA
2080,2020,IND163,18,SPAI,2,NA
2081,2020,IND163,20,ATTO,4,NA
2082,2020,IND163,20,ATCO,13,NA
2083,2020,IND163,20,SAVE4,5,NA
2084,2020,IND163,20,SATR12,4,NA
2085,2020,IND163,20,SUMO,1,NA
2086,2020,IND163,20,SAEX,5,NA
2087,2020,IND163,20,DISP,1,NA
2088,2020,IND163,20,ANCA10,1,NA
2089,2020,IND163,20,ERNA10,3,NA
2090,2020,IND163,20,LETR5,1,NA
2091,2020,IND205,2,SPAI,37,NA
2092,2020,IND205,2,JUARL,9,NA
2093,2020,IND205,2,ATTO,10,NA
2094,2020,IND205,2,ERNA10,9,NA
2095,2020,IND205,2,LETR5,12,NA
2096,2020,IND205,2,DISP,4,NA
2097,2020,IND205,4,SPAI,24,NA
2098,2020,IND205,4,JUARL,2,NA
2099,2020,IND205,4,ATTO,7,NA
2100,2020,IND205,4,ERNA10,4,NA
2101,2020,IND205,4,DISP,20,NA
2102,2020,IND205,4,ROWOU,15,NA
2103,2020,IND205,4,GLLE3,2,NA
2104,2020,IND205,6,SPAI,19,NA
2105,2020,IND205,6,ATTO,9,NA
2106,2020,IND205,6,ERNA10,4,NA
2107,2020,IND205,6,DISP,4,NA
2108,2020,IND205,8,SPAI,37,NA
2109,2020,IND205,8,ATTO,9,NA
2110,2020,IND205,8,DISP,21,NA
2111,2020,IND205,8,ERNA10,3,NA
2112,2020,IND205,8,JUARL,1,NA
2113,2020,IND205,8,ROWOU,15,NA
2114,2020,IND231,2,ATTO,25,NA
2115,2020,IND231,2,DEPI,1,NA
2116,2020,IND231,4,ATTO,7,NA
2117,2020,IND231,4,SATR12,7,NA
2118,2020,IND231,6,ATTO,12,NA
2119,2020,IND231,6,IVAX,18,NA
2120,2020,IND231,6,ROWOU,1,NA
2121,2020,IND231,8,ATTO,27,NA
2122,2020,LAW030,2,ALOC2,1,NA
2123,2020,LAW030,2,ERNA10,1,NA
2124,2020,LAW030,2,DISP,13,NA
2125,2020,LAW030,4,ALOC2,4,NA
2126,2020,LAW030,4,ERNA10,2,NA
2127,2020,LAW030,4,DISP,22,NA
2128,2020,LAW030,4,ATTO,2,NA
2129,2020,LAW030,4,SPAI,3,NA
2130,2020,LAW030,6,ERNA10,13,NA
2131,2020,LAW030,6,SPAI,23,NA
2132,2020,LAW030,6,IVAX,5,NA
2133,2020,LAW030,6,BAHY,1,NA
2134,2020,LAW030,8,DISP,21,NA
2135,2020,LAW030,8,ALOC2,16,NA
2136,2020,LAW035,2,SPAI,3,NA
2137,2020,LAW035,2,IVAX,1,NA
2138,2020,LAW035,4,NO COVER,0,NA
2139,2020,LAW035,6,DISP,1,NA
2140,2020,LAW035,8,ATTO,3,NA
2141,2020,LAW043,2,HECU3,3,NA
2142,2020,LAW043,2,IVAX,12,NA
2143,2020,LAW043,2,LACO13,1,NA
2144,2020,LAW043,2,ERNA10,2,NA
2145,2020,LAW043,2,HEAN3,1,NA
2146,2020,LAW043,2,DISP,1,NA
2147,2020,LAW043,2,ELEOC,1,NA
2148,2020,LAW043,2,SPAI,1,NA
2149,2020,LAW043,2,LELA2,1,NA
2150,2020,LAW043,4,IVAX,7,NA
2151,2020,LAW043,4,ERNA10,1,NA
2152,2020,LAW043,4,SPAI,2,NA
2153,2020,LAW043,4,LELA2,5,NA
2154,2020,LAW043,4,BAHY,3,NA
2155,2020,LAW043,4,MUAS,2,NA
2156,2020,LAW043,4,ATTO,2,NA
2157,2020,LAW043,6,ERNA10,5,NA
2158,2020,LAW043,6,DISP,2,NA
2159,2020,LAW043,6,SPAI,2,NA
2160,2020,LAW043,8,ERNA10,12,NA
2161,2020,LAW052,2,ERNA10,12,NA
2162,2020,LAW052,2,PSARM,1,NA
2163,2020,LAW052,2,SAVE4,9,NA
2164,2020,LAW052,2,ATCA2,3,NA
2165,2020,LAW052,4,ATTO,19,NA
2166,2020,LAW052,4,ERNA10,7,NA
2167,2020,LAW062,2,SATR12,2,NA
2168,2020,LAW062,2,BAHY,1,NA
2169,2020,LAW062,2,ERNA10,1,NA
2170,2020,LAW062,4,ERNA10,5,NA
2171,2020,LAW062,4,ATTO,3,NA
2172,2020,LAW062,4,SPAI,7,NA
2173,2020,LAW062,4,IVAX,5,NA
2174,2020,LAW062,4,DISP,1,NA
2175,2020,LAW062,6,ERNA10,7,NA
2176,2020,LAW062,6,SPAI,1,NA
2177,2020,LAW062,8,ATTO,15,NA
2178,2020,LAW062,8,ERNA10,4,NA
2179,2020,LAW063,2,ATTO,5,NA
2180,2020,LAW063,2,ATCA2,3,NA
2181,2020,LAW063,2,SAVE4,5,NA
2182,2020,LAW063,4,SAVE4,6,NA
2183,2020,LAW063,4,ERNA10,4,NA
2184,2020,LAW063,4,HECU3,1,NA
2185,2020,LAW063,4,DISP,1,NA
2186,2020,LAW063,6,SAVE4,11,NA
2187,2020,LAW063,6,ERNA10,12,NA
2188,2020,LAW063,8,LELA2,1,NA
2189,2020,LAW063,8,ERNA10,7,NA
2190,2020,LAW063,8,SAVE4,9,NA
2191,2020,LAW063,8,HECU3,1,NA
2192,2020,LAW063,8,DISP,1,NA
2193,2020,LAW065,2,SAVE4,1,NA
2194,2020,LAW065,2,DISP,1,NA
2195,2020,LAW065,4,ERNA10,3,NA
2196,2020,LAW065,4,ATTO,2,NA
2197,2020,LAW065,4,BAHY,2,NA
2198,2020,LAW070,2,ERNA10,14,NA
2199,2020,LAW070,2,LELA2,1,NA
2200,2020,LAW070,2,HECU3,4,NA
2201,2020,LAW070,2,BAHY,1,NA
2202,2020,LAW070,2,DISP,1,NA
2203,2020,LAW070,4,ATTO,12,NA
2204,2020,LAW070,4,ERNA10,3,NA
2205,2020,LAW072,2,SPAI,38,NA
2206,2020,LAW072,2,ERNA10,39,NA
2207,2020,LAW072,2,LELA2,1,NA
2208,2020,LAW072,2,DISP,3,NA
2209,2020,LAW072,4,SPAI,48,NA
2210,2020,LAW072,4,ERNA10,17,NA
2211,2020,LAW072,4,DISP,13,NA
2212,2020,LAW072,6,SPAI,13,NA
2213,2020,LAW072,6,ERNA10,14,NA
2214,2020,LAW072,6,LELA2,3,NA
2215,2020,LAW072,6,DISP,38,NA
2216,2020,LAW072,6,ATTO,2,NA
2217,2020,LAW072,6,LETR5,7,NA
2218,2020,LAW072,8,SPAI,36,NA
2219,2020,LAW072,8,MALE3,2,NA
2220,2020,LAW072,8,DISP,10,NA
2221,2020,LAW072,8,ERNA10,27,NA
2222,2020,LAW072,10,SPAI,23,NA
2223,2020,LAW072,10,DISP,8,NA
2224,2020,LAW072,10,ERNA10,11,NA
2225,2020,LAW072,10,MUAS,3,NA
2226,2020,LAW072,10,JUME4,25,NA
2227,2020,LAW072,12,SPAI,20,NA
2228,2020,LAW072,12,MALE3,5,NA
2229,2020,LAW072,12,ERNA10,22,NA
2230,2020,LAW072,12,MUAS,2,NA
2231,2020,LAW072,14,SPAI,33,NA
2232,2020,LAW072,14,DISP,1,NA
2233,2020,LAW072,14,ERNA10,11,NA
2234,2020,LAW072,14,MUAS,1,NA
2235,2020,LAW072,14,JUME4,9,NA
2236,2020,LAW078,2,SPAI,37,NA
2237,2020,LAW078,2,DISP,13,NA
2238,2020,LAW078,2,ATTO,14,NA
2239,2020,LAW078,2,ERNA10,7,NA
2240,2020,LAW078,4,SPAI,2,NA
2241,2020,LAW078,4,DISP,32,NA
2242,2020,LAW078,4,GLLE3,28,NA
2243,2020,LAW078,4,ERNA10,1,NA
2244,2020,LAW078,4,LETR5,11,NA
2245,2020,LAW078,6,SPAI,4,NA
2246,2020,LAW078,6,DISP,20,NA
2247,2020,LAW078,6,ATTO,2,NA
2248,2020,LAW078,6,GLLE3,14,NA
2249,2020,LAW078,6,ERNA10,14,NA
2250,2020,LAW078,6,LETR5,9,NA
2251,2020,LAW078,8,DISP,25,NA
2252,2020,LAW078,8,ATTO,7,NA
2253,2020,LAW078,8,ERNA10,3,NA
2254,2020,LAW082,2,ATTO,13,NA
2255,2020,LAW082,2,ERNA10,6,NA
2256,2020,LAW082,4,ATTO,39,NA
2257,2020,LAW082,4,HECU3,1,NA
2258,2020,LAW082,6,ATTO,6,NA
2259,2020,LAW082,6,SAVE4,12,NA
2260,2020,LAW082,8,ATTO,3,NA
2261,2020,LAW082,8,SAVE4,7,NA
2262,2020,LAW082,8,ERNA10,2,NA
2263,2020,LAW085,2,ATTO,4,NA
2264,2020,LAW085,2,SPAI,23,NA
2265,2020,LAW085,4,ATTO,10,NA
2266,2020,LAW085,4,ERNA10,1,NA
2267,2020,LAW085,4,SPAI,1,NA
2268,2020,LAW105,2,SPAI,36,NA
2269,2020,LAW105,2,ERNA10,4,NA
2270,2020,LAW105,4,SPAI,18,NA
2271,2020,LAW105,4,ATTO,2,NA
2272,2020,LAW105,4,IVAX,1,NA
2273,2020,LAW105,4,SAVE4,7,NA
2274,2020,LAW105,6,SPAI,32,NA
2275,2020,LAW105,6,ATTO,12,NA
2276,2020,LAW105,8,SPAI,25,NA
2277,2020,LAW105,8,ATTO,8,NA
2278,2020,LAW105,8,SAVE4,5,NA
2279,2020,LAW105,10,SPAI,39,NA
2280,2020,LAW105,10,ATTO,6,NA
2281,2020,LAW105,10,ERNA10,3,NA
2282,2020,LAW105,10,SAVE4,1,NA
2283,2020,LAW105,12,SPAI,14,NA
2284,2020,LAW105,12,ATTO,10,NA
2285,2020,LAW105,12,GLLE3,15,NA
2286,2020,LAW105,12,ERNA10,10,NA
2287,2020,LAW105,14,SPAI,9,NA
2288,2020,LAW105,14,ATTO,14,NA
2289,2020,LAW105,14,ALOC2,5,NA
2290,2020,LAW105,14,DISP,1,NA
2291,2020,LAW107,2,SPAI,28,NA
2292,2020,LAW107,2,ERNA10,1,NA
2293,2020,LAW107,2,DISP,2,NA
2294,2020,LAW107,2,IVAX,1,NA
2295,2020,LAW107,2,LETR5,39,NA
2296,2020,LAW107,2,LELA2,2,NA
2297,2020,LAW107,2,GLLE3,8,NA
2298,2020,LAW107,4,SPAI,54,NA
2299,2020,LAW107,4,ERNA10,1,NA
2300,2020,LAW107,4,ATTO,5,NA
2301,2020,LAW108,2,LETR5,5,NA
2302,2020,LAW108,2,ERNA10,7,NA
2303,2020,LAW108,2,IVAX,3,NA
2304,2020,LAW108,2,DISP,20,NA
2305,2020,LAW108,2,LELA2,1,NA
2306,2020,LAW108,2,HECU3,7,NA
2307,2020,LAW108,2,BAHY,3,NA
2308,2020,LAW108,4,LETR5,12,NA
2309,2020,LAW108,4,ERNA10,8,NA
2310,2020,LAW108,4,DISP,29,NA
2311,2020,LAW108,4,LELA2,1,NA
2312,2020,LAW108,4,JUARL,4,NA
2313,2020,LAW108,6,LETR5,4,NA
2314,2020,LAW108,6,ERNA10,2,NA
2315,2020,LAW108,6,IVAX,3,NA
2316,2020,LAW108,6,DISP,29,NA
2317,2020,LAW108,6,ELEOC,25,NA
2318,2020,LAW108,6,MUAS,6,NA
2319,2020,LAW108,6,HEAN3,5,NA
2320,2020,LAW108,6,POMO5,3,NA
2321,2020,LAW108,8,LETR5,8,NA
2322,2020,LAW108,8,DISP,24,NA
2323,2020,LAW108,8,ERNA10,31,NA
2324,2020,LAW108,8,SPAI,14,NA
2325,2020,LAW108,8,ATTO,1,NA
2326,2020,LAW108,10,LETR5,6,NA
2327,2020,LAW108,10,DISP,26,NA
2328,2020,LAW108,10,ERNA10,6,NA
2329,2020,LAW108,10,IVAX,1,NA
2330,2020,LAW108,10,GLLE3,2,NA
2331,2020,LAW108,10,POMO5,2,NA
2332,2020,LAW108,10,HECU3,2,NA
2333,2020,LAW108,10,BAHY,1,NA
2334,2020,LAW108,10,LELA2,1,NA
2335,2020,LAW108,12,LETR5,32,NA
2336,2020,LAW108,12,DISP,29,NA
2337,2020,LAW108,12,ERNA10,2,NA
2338,2020,LAW108,12,SPAI,2,NA
2339,2020,LAW108,12,POMO5,8,NA
2340,2020,LAW108,12,MUAS,4,NA
2341,2020,LAW108,14,LETR5,8,NA
2342,2020,LAW108,14,DISP,45,NA
2343,2020,LAW108,14,SPAI,2,NA
2344,2020,LAW108,14,POMO5,16,NA
2345,2020,LAW108,14,MUAS,2,NA
2346,2020,LAW108,16,ATTO,11,NA
2347,2020,LAW108,16,SPAI,26,NA
2348,2020,LAW108,16,GLLE3,23,NA
2349,2020,LAW108,16,ERNA10,3,NA
2350,2020,LAW108,16,ALOC2,1,NA
2351,2020,LAW108,16,DISP,5,NA
2352,2020,LAW108,18,ATTO,11,NA
2353,2020,LAW108,18,SPAI,35,NA
2354,2020,LAW108,18,GLLE3,7,NA
2355,2020,LAW108,18,ERNA10,1,NA
2356,2020,LAW112,2,ATTO,39,NA
2357,2020,LAW112,2,SPAI,4,NA
2358,2020,LAW112,4,ATTO,11,NA
2359,2020,LAW112,4,SPAI,2,NA
2360,2020,LAW120,2,SPAI,35,NA
2361,2020,LAW120,2,ATTO,12,NA
2362,2020,LAW120,2,GLLE3,1,NA
2363,2020,LAW120,2,IVAX,4,NA
2364,2020,LAW120,2,DISP,1,NA
2365,2020,LAW120,4,ATTO,14,NA
2366,2020,LAW120,4,GLLE3,6,NA
2367,2020,LAW120,4,IVAX,4,NA
2368,2020,LAW120,4,LELA2,1,NA
2369,2020,LAW120,4,DISP,14,NA
2370,2020,LAW120,4,ERNA10,10,NA
2371,2020,LAW120,4,LACO13,1,NA
2372,2020,LAW120,6,SPAI,40,NA
2373,2020,LAW120,6,ATTO,5,NA
2374,2020,LAW120,6,DISP,3,NA
2375,2020,LAW120,6,ERNA10,2,NA
2376,2020,LAW120,8,SPAI,16,NA
2377,2020,LAW120,8,ATTO,8,NA
2378,2020,LAW120,8,ERNA10,3,NA
2379,2020,LAW120,8,SAVE4,3,NA
2380,2020,LAW120,8,DISP,1,NA
2381,2020,LAW120,8,POFR2,2,NA
2382,2020,LAW120,8,SAEX,1,NA
2383,2020,LAW120,8,MUAS,1,NA
2384,2020,LAW122,2,DISP,40,NA
2385,2020,LAW122,2,GLLE3,10,NA
2386,2020,LAW122,2,ATTO,29,NA
2387,2020,LAW122,2,NIOC2,1,NA
2388,2020,LAW122,4,DISP,17,NA
2389,2020,LAW122,4,LETR5,1,NA
2390,2020,LAW122,4,GLLE3,2,NA
2391,2020,LAW122,4,ATTO,6,NA
2392,2020,LAW122,4,SPAI,41,NA
2393,2020,LAW122,4,JUARL,3,NA
2394,2020,LAW122,4,NIOC2,3,NA
2395,2020,LAW122,6,DISP,14,NA
2396,2020,LAW122,6,LETR5,39,NA
2397,2020,LAW122,6,GLLE3,1,NA
2398,2020,LAW122,6,COMAC,16,NA
2399,2020,LAW122,6,SPGR,4,NA
2400,2020,LAW122,8,DISP,19,NA
2401,2020,LAW122,8,LETR5,42,NA
2402,2020,LAW122,8,BAHY,2,NA
2403,2020,LAW122,8,GLLE3,9,NA
2404,2020,LAW122,8,SPGR,1,NA
2405,2020,LAW122,8,CAREX,7,NA
2406,2020,LAW122,8,COMAC,2,NA
2407,2020,LAW122,8,MUAS,1,NA
2408,2020,LAW122,8,CIMO,1,NA
2409,2020,LAW122,10,DISP,28,NA
2410,2020,LAW122,10,LETR5,4,NA
2411,2020,LAW122,10,JUARL,10,NA
2412,2020,LAW122,10,BAHY,11,NA
2413,2020,LAW122,10,ERNA10,1,NA
2414,2020,LAW122,12,DISP,26,NA
2415,2020,LAW122,12,LETR5,39,NA
2416,2020,LAW122,12,ATTO,2,NA
2417,2020,LAW122,12,BAHY,1,NA
2418,2020,LAW122,12,SPAI,3,NA
2419,2020,LAW122,12,ALOC2,2,NA
2420,2020,LAW122,12,GLLE3,4,NA
2421,2020,LAW122,12,SPGR,6,NA
2422,2020,LAW137,2,ATTO,9,NA
2423,2020,LAW137,2,SATR12,2,NA
2424,2020,LAW137,2,SPAI,6,NA
2425,2020,LAW137,2,ERNA10,1,NA
2426,2020,LAW137,4,ATTO,20,NA
2427,2020,LAW137,4,ATPO,4,NA
2428,2020,LAW137,6,ATTO,11,NA
2429,2020,LAW137,6,ATPO,19,NA
2430,2020,LAW137,8,SATR12,2,NA
2431,2020,LAW137,8,ATTO,6,NA
2432,2020,LAW137,8,ERNA10,10,NA
2433,2020,LAW137,8,ATPO,5,NA
2434,2020,LAW137,10,ATTO,10,NA
2435,2020,LAW137,10,ERNA10,3,NA
2436,2020,LAW137,10,DISP,12,NA
2437,2020,LAW137,10,ROPS,24,NA
2438,2020,LAW137,10,BAHY,2,NA
2439,2020,LAW137,10,SPAI,3,NA
2440,2020,LAW137,12,ATTO,22,NA
2441,2020,LAW137,14,ATTO,20,NA
2442,2020,LAW137,16,ATTO,5,NA
2443,2020,LAW137,16,ERNA10,18,NA
2444,2020,LAW137,16,LACO13,2,NA
2445,2020,LAW137,16,SPAI,11,NA
2446,2020,LAW137,16,IVAX,2,NA
2447,2020,LAW137,18,ATTO,8,NA
2448,2020,LAW137,18,ERNA10,17,NA
2449,2020,LAW137,18,SPAI,1,NA
2450,2020,LAW137,20,ATTO,5,NA
2451,2020,LAW137,20,HECU3,1,NA
2452,2020,LAW137,20,SATR12,24,NA
2453,2020,LNP018,2,SPAI,6,NA
2454,2020,LNP018,2,SAVE4,4,NA
2455,2020,LNP018,2,MACA17,1,NA
2456,2020,LNP018,4,SPAI,2,NA
2457,2020,LNP018,4,ATTO,1,NA
2458,2020,LNP018,4,SUMO,1,NA
2459,2020,LNP018,4,SAVE4,4,NA
2460,2020,LNP018,4,ATPA3,3,NA
2461,2020,LNP018,4,MACA17,2,NA
2462,2020,LNP018,6,SPAI,8,NA
2463,2020,LNP018,6,ATTO,1,NA
2464,2020,LNP018,6,SUMO,9,NA
2465,2020,LNP018,6,SAVE4,9,NA
2466,2020,LNP018,8,SPAI,1,NA
2467,2020,LNP018,8,SUMO,1,NA
2468,2020,LNP018,8,SAVE4,4,NA
2469,2020,LNP018,8,DISP,4,NA
2470,2020,LNP018,8,ATPA3,1,NA
2471,2020,LNP018,8,ARTR2,4,NA
2472,2020,LNP018,10,SAVE4,1,NA
2473,2020,LNP018,10,SPAI,10,NA
2474,2020,LNP018,10,GLLE3,19,NA
2475,2020,LNP018,10,ATTO,7,NA
2476,2020,LNP018,10,ERNA10,4,NA
